tag,role,core,readers,lines,iters,min,p50,p95,p99,max,avg
lines=32,reader,122,127,32,20000,1590,9656,14362,16718,56878,9433.4
lines=32,reader,123,127,32,20000,1568,9658,14354,16724,24662,9433.7
lines=32,reader,124,127,32,20000,1788,9656,14350,16708,27972,9432.6
lines=32,reader,125,127,32,20000,1800,9656,14360,16728,32906,9432.2
lines=32,reader,126,127,32,20000,1886,9652,14372,16730,47180,9438.7
lines=32,reader,127,127,32,20000,1864,9656,14358,16702,49604,9438.1
lines=64,writer,0,127,64,20000,5782,21866,28010,31570,1386956,20890.8
lines=64,reader,1,127,64,20000,2358,18498,24554,27380,37644,17203.1
lines=64,reader,2,127,64,20000,2352,18496,24566,27406,38092,17204.8
lines=64,reader,3,127,64,20000,2330,18494,24586,27416,37108,17203.7
lines=64,reader,4,127,64,20000,2306,18498,24600,27434,37386,17202.0
lines=64,reader,5,127,64,20000,2440,18498,24534,27412,36476,17205.4
lines=64,reader,6,127,64,20000,2292,18500,24570,27422,52520,17203.1
lines=64,reader,7,127,64,20000,2328,18490,24578,27418,42998,17201.9
lines=64,reader,8,127,64,20000,2440,18488,24550,27390,76614,17204.9
lines=64,reader,9,127,64,20000,2360,18500,24558,27474,42570,17201.4
lines=64,reader,10,127,64,20000,2312,18490,24556,27398,66320,17199.5
lines=64,reader,11,127,64,20000,2332,18500,24542,27364,43256,17198.8
lines=64,reader,12,127,64,20000,2402,18496,24566,27392,49336,17205.1
lines=64,reader,13,127,64,20000,2296,18510,24606,27402,40534,17202.8
lines=64,reader,14,127,64,20000,2296,18488,24568,27390,51636,17200.4
lines=64,reader,15,127,64,20000,2330,18502,24564,27424,39990,17201.1
lines=64,reader,16,127,64,20000,2266,18502,24580,27376,70584,17204.5
lines=64,reader,17,127,64,20000,2416,18482,24550,27376,42110,17201.1
lines=64,reader,18,127,64,20000,2394,18500,24560,27404,1385106,17269.9
lines=64,reader,19,127,64,20000,2330,18498,24562,27398,41462,17203.1
lines=64,reader,20,127,64,20000,2332,18502,24568,27412,41866,17205.4
lines=64,reader,21,127,64,20000,2274,18492,24546,27420,41986,17200.4
lines=64,reader,22,127,64,20000,2410,18502,24568,27402,40232,17200.2
lines=64,reader,23,127,64,20000,2318,18482,24564,27414,40112,17198.8
lines=64,reader,24,127,64,20000,2444,18496,24588,27412,61622,17201.5
lines=64,reader,25,127,64,20000,2348,18498,24578,27432,42268,17199.7
lines=64,reader,26,127,64,20000,2422,18486,24578,27382,59492,17199.5
lines=64,reader,27,127,64,20000,2410,18480,24552,27376,37854,17202.6
lines=64,reader,28,127,64,20000,2298,18486,24568,27406,41050,17200.4
lines=64,reader,29,127,64,20000,2286,18510,24564,27376,39840,17200.9
lines=64,reader,30,127,64,20000,2370,18496,24578,27408,45924,17201.8
lines=64,reader,31,127,64,20000,2382,18500,24592,27460,37550,17201.0
lines=64,reader,32,127,64,20000,2996,18840,24964,27696,44588,17558.3
lines=64,reader,33,127,64,20000,2780,18856,24944,27706,37876,17558.1
lines=64,reader,34,127,64,20000,2904,18854,24940,27722,38448,17554.4
lines=64,reader,35,127,64,20000,2796,18858,24952,27814,38968,17560.5
lines=64,reader,36,127,64,20000,2862,18850,24958,27724,38468,17559.2
lines=64,reader,37,127,64,20000,2890,18840,24938,27678,42682,17553.1
lines=64,reader,38,127,64,20000,2938,18852,24930,27714,38664,17553.1
lines=64,reader,39,127,64,20000,2836,18846,24944,27746,114178,17557.9
lines=64,reader,40,127,64,20000,2902,18852,24928,27744,42868,17553.2
lines=64,reader,41,127,64,20000,2776,18848,24932,27778,38570,17555.6
lines=64,reader,42,127,64,20000,2638,18848,24940,27710,43292,17552.5
lines=64,reader,43,127,64,20000,2834,18840,24952,27736,43538,17548.1
lines=64,reader,44,127,64,20000,2860,18846,24930,27726,44940,17556.0
lines=64,reader,45,127,64,20000,2890,18842,24928,27752,38398,17552.7
lines=64,reader,46,127,64,20000,2856,18854,24924,27702,38472,17552.5
lines=64,reader,47,127,64,20000,2858,18846,24936,27686,42418,17550.2
lines=64,reader,48,127,64,20000,2796,18850,24942,27768,39406,17554.2
lines=64,reader,49,127,64,20000,2794,18848,24932,27690,38094,17552.3
lines=64,reader,50,127,64,20000,2848,18856,24930,27702,38554,17556.7
lines=64,reader,51,127,64,20000,2744,18852,24926,27712,38438,17559.8
lines=64,reader,52,127,64,20000,2922,18836,24940,27728,38400,17550.3
lines=64,reader,53,127,64,20000,2754,18848,24934,27740,36534,17553.0
lines=64,reader,54,127,64,20000,2802,18846,24930,27716,36496,17554.9
lines=64,reader,55,127,64,20000,2890,18844,24954,27750,38628,17553.1
lines=64,reader,56,127,64,20000,2912,18856,24950,27714,38520,17555.7
lines=64,reader,57,127,64,20000,2882,18842,24938,27722,38390,17548.4
lines=64,reader,58,127,64,20000,2956,18848,24944,27732,38342,17551.2
lines=64,reader,59,127,64,20000,2890,18860,24924,27678,36500,17553.4
lines=64,reader,60,127,64,20000,2850,18856,24924,27750,38376,17553.2
lines=64,reader,61,127,64,20000,2784,18852,24940,27716,38428,17552.6
lines=64,reader,62,127,64,20000,2916,18856,24938,27708,36480,17554.7
lines=64,reader,63,127,64,20000,2830,18854,24930,27734,38446,17555.1
lines=64,reader,64,127,64,20000,1430,18270,24236,27028,34268,16921.7
lines=64,reader,65,127,64,20000,2330,18500,24544,27400,38820,17203.3
lines=64,reader,66,127,64,20000,2342,18496,24572,27418,38086,17204.7
lines=64,reader,67,127,64,20000,2324,18492,24584,27426,36544,17203.1
lines=64,reader,68,127,64,20000,2310,18494,24604,27440,36658,17201.6
lines=64,reader,69,127,64,20000,2448,18496,24528,27422,59982,17205.8
lines=64,reader,70,127,64,20000,2298,18498,24572,27398,37842,17200.8
lines=64,reader,71,127,64,20000,2318,18488,24576,27420,95816,17204.1
lines=64,reader,72,127,64,20000,2432,18486,24546,27388,37574,17201.6
lines=64,reader,73,127,64,20000,2390,18502,24548,27456,37832,17199.5
lines=64,reader,74,127,64,20000,2306,18488,24560,27394,34582,17197.1
lines=64,reader,75,127,64,20000,2324,18500,24526,27356,36330,17197.2
lines=64,reader,76,127,64,20000,2396,18492,24552,27376,36530,17202.6
lines=64,reader,77,127,64,20000,2304,18512,24606,27398,37780,17201.6
lines=64,reader,78,127,64,20000,2306,18486,24560,27378,36564,17198.5
lines=64,reader,79,127,64,20000,2320,18502,24566,27424,36490,17200.2
lines=64,reader,80,127,64,20000,2256,18502,24582,27366,37802,17201.3
lines=64,reader,81,127,64,20000,2406,18482,24550,27378,36316,17200.4
lines=64,reader,82,127,64,20000,2386,18504,24558,27406,58886,17201.8
lines=64,reader,83,127,64,20000,2320,18494,24560,27386,36530,17201.3
lines=64,reader,84,127,64,20000,2340,18504,24562,27406,175180,17212.0
lines=64,reader,85,127,64,20000,2268,18492,24556,27414,36570,17199.8
lines=64,reader,86,127,64,20000,2404,18500,24566,27372,37846,17198.8
lines=64,reader,87,127,64,20000,2328,18484,24554,27406,36468,17197.8
lines=64,reader,88,127,64,20000,2444,18496,24582,27410,35000,17198.4
lines=64,reader,89,127,64,20000,2354,18498,24576,27434,34842,17197.8
lines=64,reader,90,127,64,20000,2428,18484,24584,27382,87854,17201.0
lines=64,reader,91,127,64,20000,2400,18484,24558,27364,37846,17201.6
lines=64,reader,92,127,64,20000,2306,18492,24574,27400,63452,17200.9
lines=64,reader,93,127,64,20000,2280,18512,24562,27368,63990,17201.4
lines=64,reader,94,127,64,20000,2360,18496,24590,27436,158682,17219.3
lines=64,reader,95,127,64,20000,2374,18498,24578,27466,37544,17200.9
lines=64,reader,96,127,64,20000,3002,18842,24962,27698,44078,17558.2
lines=64,reader,97,127,64,20000,2790,18854,24944,27712,36476,17557.3
lines=64,reader,98,127,64,20000,2910,18852,24940,27712,38378,17552.7
lines=64,reader,99,127,64,20000,2788,18852,24936,27698,36524,17549.9
lines=64,reader,100,127,64,20000,2866,18850,24960,27730,38460,17559.1
lines=64,reader,101,127,64,20000,2884,18846,24950,27684,38192,17553.6
lines=64,reader,102,127,64,20000,2944,18852,24932,27708,42306,17553.3
lines=64,reader,103,127,64,20000,2828,18850,24930,27722,38416,17552.4
lines=64,reader,104,127,64,20000,2894,18852,24932,27724,53282,17553.1
lines=64,reader,105,127,64,20000,2782,18850,24930,27710,38564,17554.5
lines=64,reader,106,127,64,20000,2632,18846,24930,27704,36294,17550.7
lines=64,reader,107,127,64,20000,2828,18840,24944,27728,36604,17546.5
lines=64,reader,108,127,64,20000,2866,18846,24934,27682,36516,17554.5
lines=64,reader,109,127,64,20000,2880,18842,24926,27746,38404,17551.6
lines=64,reader,110,127,64,20000,2862,18852,24922,27662,38600,17552.0
lines=64,reader,111,127,64,20000,2852,18840,24936,27696,38394,17551.0
lines=64,reader,112,127,64,20000,2802,18850,24938,27726,39146,17552.4
lines=64,reader,113,127,64,20000,2804,18848,24938,27690,38084,17551.2
lines=64,reader,114,127,64,20000,2854,18854,24934,27706,39718,17555.9
lines=64,reader,115,127,64,20000,2738,18850,24924,27700,38474,17557.0
lines=64,reader,116,127,64,20000,2930,18840,24940,27720,38452,17550.3
lines=64,reader,117,127,64,20000,2760,18848,24934,27698,41834,17553.2
lines=64,reader,118,127,64,20000,2812,18844,24930,27722,36490,17555.4
lines=64,reader,119,127,64,20000,2896,18840,24952,27738,38536,17551.6
lines=64,reader,120,127,64,20000,2918,18858,24956,27722,39220,17555.0
lines=64,reader,121,127,64,20000,2888,18842,24934,27710,38396,17547.3
lines=64,reader,122,127,64,20000,2960,18848,24940,27716,38348,17549.0
lines=64,reader,123,127,64,20000,2884,18854,24924,27680,37978,17553.8
lines=64,reader,124,127,64,20000,2844,18856,24930,27756,38370,17553.3
lines=64,reader,125,127,64,20000,2794,18852,24934,27732,38196,17551.6
lines=64,reader,126,127,64,20000,2922,18856,24934,27704,36486,17553.3
lines=64,reader,127,127,64,20000,2820,18856,24928,27772,102414,17562.6
lines=128,writer,0,127,128,20000,7432,34514,42446,46516,18503268,33833.2
lines=128,reader,1,127,128,20000,3916,31242,39000,42206,91502,29160.5
lines=128,reader,2,127,128,20000,3864,31238,39016,42228,53702,29165.4
lines=128,reader,3,127,128,20000,3948,31228,38996,42284,53652,29158.9
lines=128,reader,4,127,128,20000,3842,31224,39016,42262,53698,29157.6
lines=128,reader,5,127,128,20000,3928,31250,38996,42252,53762,29164.1
lines=128,reader,6,127,128,20000,3776,31230,39026,42250,54200,29161.1
lines=128,reader,7,127,128,20000,3846,31244,39026,42376,56454,29166.7
lines=128,reader,8,127,128,20000,4016,31244,39026,42286,53640,29164.8
lines=128,reader,9,127,128,20000,4002,31238,39022,42292,53694,29161.7
lines=128,reader,10,127,128,20000,3988,31246,38992,42244,53442,29155.0
lines=128,reader,11,127,128,20000,3868,31234,39034,42232,53712,29156.4
lines=128,reader,12,127,128,20000,3956,31244,39022,42312,53510,29163.1
lines=128,reader,13,127,128,20000,3748,31236,39004,42262,53364,29158.4
lines=128,reader,14,127,128,20000,3996,31236,39012,42250,54054,29161.1
lines=128,reader,15,127,128,20000,3848,31242,38994,42252,55154,29157.8
lines=128,reader,16,127,128,20000,3870,31232,39004,42320,1960318,29327.6
lines=128,reader,17,127,128,20000,3876,31230,39000,42212,53722,29155.7
lines=128,reader,18,127,128,20000,3904,31232,39022,42296,53724,29156.5
lines=128,reader,19,127,128,20000,3858,31222,39008,42316,53552,29155.9
lines=128,reader,20,127,128,20000,3802,31254,38990,42298,53362,29161.9
lines=128,reader,21,127,128,20000,3888,31244,39008,42264,53402,29159.0
lines=128,reader,22,127,128,20000,3836,31242,39004,42312,53486,29158.6
lines=128,reader,23,127,128,20000,3798,31236,38992,42238,54520,29156.9
lines=128,reader,24,127,128,20000,3946,31250,38988,42286,53484,29158.4
lines=128,reader,25,127,128,20000,4022,31232,39014,42256,53486,29159.5
lines=128,reader,26,127,128,20000,3798,31250,39008,42234,53640,29158.6
lines=128,reader,27,127,128,20000,3840,31226,39014,42298,53466,29158.7
lines=128,reader,28,127,128,20000,3844,31234,38998,42310,53638,29162.7
lines=128,reader,29,127,128,20000,3834,31222,39012,42296,53160,29157.4
lines=128,reader,30,127,128,20000,3870,31244,38980,42254,53422,29156.9
lines=128,reader,31,127,128,20000,3820,31240,38996,42290,53410,29160.9
lines=128,reader,32,127,128,20000,4518,31584,39358,42702,56788,29543.1
lines=128,reader,33,127,128,20000,4588,31594,39356,42756,56930,29541.1
lines=128,reader,34,127,128,20000,4412,31580,39366,42704,53874,29537.5
lines=128,reader,35,127,128,20000,4566,31590,39348,42736,55554,29536.0
lines=128,reader,36,127,128,20000,4060,31584,39350,42716,53938,29541.8
lines=128,reader,37,127,128,20000,4544,31598,39366,42690,77376,29538.3
lines=128,reader,38,127,128,20000,4520,31588,39356,42666,55938,29536.0
lines=128,reader,39,127,128,20000,4646,31582,39348,42702,53998,29535.7
lines=128,reader,40,127,128,20000,4478,31580,39344,42712,57966,29536.1
lines=128,reader,41,127,128,20000,4648,31596,39356,42694,55530,29539.1
lines=128,reader,42,127,128,20000,4454,31588,39356,42726,57764,29536.5
lines=128,reader,43,127,128,20000,4606,31590,39350,42736,56882,29532.7
lines=128,reader,44,127,128,20000,4546,31580,39346,42750,55808,29538.8
lines=128,reader,45,127,128,20000,4478,31580,39364,42730,55274,29536.1
lines=128,reader,46,127,128,20000,4494,31592,39336,42706,53892,29534.1
lines=128,reader,47,127,128,20000,4538,31588,39362,42692,53924,29534.4
lines=128,reader,48,127,128,20000,4518,31594,39354,42710,55100,29536.2
lines=128,reader,49,127,128,20000,4420,31572,39346,42700,56696,29536.1
lines=128,reader,50,127,128,20000,4524,31592,39358,42700,53908,29538.5
lines=128,reader,51,127,128,20000,4478,31600,39360,42726,53982,29537.8
lines=128,reader,52,127,128,20000,4458,31578,39332,42672,55518,29532.8
lines=128,reader,53,127,128,20000,4528,31590,39340,42736,57804,29534.2
lines=128,reader,54,127,128,20000,4510,31576,39342,42710,54268,29534.7
lines=128,reader,55,127,128,20000,4462,31586,39362,42726,53820,29534.2
lines=128,reader,56,127,128,20000,4488,31586,39362,42760,53858,29536.6
lines=128,reader,57,127,128,20000,4518,31584,39332,42732,56880,29531.4
lines=128,reader,58,127,128,20000,4412,31586,39366,42690,53832,29531.1
lines=128,reader,59,127,128,20000,4396,31584,39326,42726,55008,29536.5
lines=128,reader,60,127,128,20000,4478,31584,39366,42728,55522,29534.5
lines=128,reader,61,127,128,20000,4432,31576,39356,42676,55532,29533.6
lines=128,reader,62,127,128,20000,4492,31580,39352,42676,56926,29536.5
lines=128,reader,63,127,128,20000,4446,31580,39350,42748,55074,29538.1
lines=128,reader,64,127,128,20000,2666,31014,38668,41942,52974,28856.1
lines=128,reader,65,127,128,20000,3908,31244,38998,42204,53410,29158.6
lines=128,reader,66,127,128,20000,3858,31240,39012,42214,53712,29164.8
lines=128,reader,67,127,128,20000,3954,31228,39000,42294,53662,29159.6
lines=128,reader,68,127,128,20000,3836,31228,39010,42264,130972,29162.8
lines=128,reader,69,127,128,20000,3938,31242,39006,42258,53754,29164.6
lines=128,reader,70,127,128,20000,3782,31228,39030,42250,53532,29160.9
lines=128,reader,71,127,128,20000,3838,31242,39014,42284,53656,29157.3
lines=128,reader,72,127,128,20000,4026,31240,39022,42292,53630,29164.2
lines=128,reader,73,127,128,20000,4006,31238,39024,42274,53688,29161.3
lines=128,reader,74,127,128,20000,3978,31244,38988,42232,53432,29155.6
lines=128,reader,75,127,128,20000,3876,31234,39032,42248,53720,29157.6
lines=128,reader,76,127,128,20000,3950,31240,39020,42320,53504,29164.0
lines=128,reader,77,127,128,20000,3740,31238,39016,42282,53372,29159.6
lines=128,reader,78,127,128,20000,3988,31238,39028,42252,53446,29160.8
lines=128,reader,79,127,128,20000,3856,31244,38988,42252,55160,29159.0
lines=128,reader,80,127,128,20000,3842,31238,39006,42308,53736,29160.1
lines=128,reader,81,127,128,20000,3886,31232,38992,42254,53728,29156.6
lines=128,reader,82,127,128,20000,3896,31232,39032,42304,53730,29156.9
lines=128,reader,83,127,128,20000,3852,31222,39006,42336,53606,29156.5
lines=128,reader,84,127,128,20000,3812,31252,38984,42286,54054,29162.7
lines=128,reader,85,127,128,20000,3880,31240,39016,42276,54082,29160.7
lines=128,reader,86,127,128,20000,3842,31236,39002,42320,53478,29160.3
lines=128,reader,87,127,128,20000,3790,31234,38986,42254,56716,29157.8
lines=128,reader,88,127,128,20000,3938,31250,38988,42294,53440,29158.9
lines=128,reader,89,127,128,20000,4014,31230,39016,42256,53496,29161.0
lines=128,reader,90,127,128,20000,3792,31250,39012,42296,53650,29160.8
lines=128,reader,91,127,128,20000,3846,31228,39020,42320,53456,29159.7
lines=128,reader,92,127,128,20000,3850,31240,39004,42318,53644,29163.6
lines=128,reader,93,127,128,20000,3828,31224,39008,42328,53166,29158.1
lines=128,reader,94,127,128,20000,3876,31246,38994,42278,53416,29157.9
lines=128,reader,95,127,128,20000,3810,31232,38996,42298,53416,29161.6
lines=128,reader,96,127,128,20000,4522,31588,39358,42718,55570,29543.9
lines=128,reader,97,127,128,20000,4598,31596,39360,42764,55982,29541.5
lines=128,reader,98,127,128,20000,4422,31580,39370,42710,560278,29563.5
lines=128,reader,99,127,128,20000,4572,31588,39350,42724,55548,29536.5
lines=128,reader,100,127,128,20000,4052,31582,39350,42702,53944,29540.2
lines=128,reader,101,127,128,20000,4536,31596,39350,42682,56348,29536.6
lines=128,reader,102,127,128,20000,4514,31588,39338,42662,353028,29551.6
lines=128,reader,103,127,128,20000,4640,31586,39340,42678,54006,29536.4
lines=128,reader,104,127,128,20000,4484,31582,39340,42704,53762,29535.2
lines=128,reader,105,127,128,20000,4656,31594,39346,42700,56568,29538.9
lines=128,reader,106,127,128,20000,4460,31590,39350,42716,57774,29536.6
lines=128,reader,107,127,128,20000,4598,31590,39350,42730,56872,29533.3
lines=128,reader,108,127,128,20000,4556,31580,39348,42730,54014,29538.6
lines=128,reader,109,127,128,20000,4470,31582,39358,42726,55280,29536.1
lines=128,reader,110,127,128,20000,4486,31590,39340,42716,55928,29534.9
lines=128,reader,111,127,128,20000,4532,31586,39356,42682,53930,29534.6
lines=128,reader,112,127,128,20000,4522,31596,39344,42716,53730,29537.6
lines=128,reader,113,127,128,20000,4414,31572,39352,42702,55264,29536.0
lines=128,reader,114,127,128,20000,4518,31594,39356,42696,56240,29539.9
lines=128,reader,115,127,128,20000,4488,31598,39356,42730,56288,29539.1
lines=128,reader,116,127,128,20000,4452,31576,39326,42668,55510,29533.0
lines=128,reader,117,127,128,20000,4518,31588,39346,42746,18502474,30457.7
lines=128,reader,118,127,128,20000,4500,31578,39334,42716,54260,29534.4
lines=128,reader,119,127,128,20000,4454,31586,39358,42720,73982,29534.0
lines=128,reader,120,127,128,20000,4478,31584,39360,42760,77788,29538.2
lines=128,reader,121,127,128,20000,4528,31582,39328,42730,57028,29530.7
lines=128,reader,122,127,128,20000,4404,31586,39362,42650,56130,29530.4
lines=128,reader,123,127,128,20000,4406,31576,39328,42740,54056,29535.3
lines=128,reader,124,127,128,20000,4472,31588,39376,42738,113366,29539.0
lines=128,reader,125,127,128,20000,4440,31578,39354,42670,55596,29533.5
lines=128,reader,126,127,128,20000,4500,31582,39356,42666,56828,29536.4
lines=128,reader,127,127,128,20000,4440,31584,39348,42754,129384,29554.6
lines=256,writer,0,127,256,20000,10932,65034,76098,263864,43468382,112882.5
lines=256,reader,1,127,256,20000,7148,61914,71958,76612,1442386,60005.4
lines=256,reader,2,127,256,20000,7316,61908,71966,76548,1442588,60002.5
lines=256,reader,3,127,256,20000,7262,61902,71952,76546,1442320,60005.6
lines=256,reader,4,127,256,20000,7344,61904,71964,76564,1442444,60007.9
lines=256,reader,5,127,256,20000,7210,61896,71982,76540,1442336,59999.7
lines=256,reader,6,127,256,20000,7100,61896,71964,76554,1442550,60003.0
lines=256,reader,7,127,256,20000,7310,61914,71954,76584,1442578,60002.2
lines=256,reader,8,127,256,20000,7382,61900,71978,76534,1442482,59999.4
lines=256,reader,9,127,256,20000,7100,61894,71950,76598,1442430,59999.3
lines=256,reader,10,127,256,20000,7080,61900,71956,76576,1442618,60002.8
lines=256,reader,11,127,256,20000,7262,61892,71960,76586,1442602,60010.9
lines=256,reader,12,127,256,20000,7184,61904,71944,76582,8108728,60624.5
lines=256,reader,13,127,256,20000,7058,61894,71968,76518,1442370,60008.3
lines=256,reader,14,127,256,20000,7254,61902,71946,76570,1442510,60007.2
lines=256,reader,15,127,256,20000,7342,61896,71940,76560,1442530,60006.3
lines=256,reader,16,127,256,20000,7292,61940,72184,77740,20787038,65864.4
lines=256,reader,17,127,256,20000,7316,61904,71956,76512,1442474,60004.4
lines=256,reader,18,127,256,20000,7264,61924,72044,77100,43466686,76433.8
lines=256,reader,19,127,256,20000,7270,61916,71988,76544,1442418,60069.1
lines=256,reader,20,127,256,20000,7292,61906,71960,76508,1442560,60011.0
lines=256,reader,21,127,256,20000,7084,61918,71928,76528,1442370,60004.1
lines=256,reader,22,127,256,20000,7176,61894,71958,76566,1442422,60006.3
lines=256,reader,23,127,256,20000,7316,61908,71958,76534,1442436,60003.2
lines=256,reader,24,127,256,20000,6976,61914,71954,76544,1442490,60005.2
lines=256,reader,25,127,256,20000,7190,61920,71970,76652,1442398,60012.8
lines=256,reader,26,127,256,20000,7296,61900,71986,76530,1442616,60008.2
lines=256,reader,27,127,256,20000,7162,61900,71942,76542,1442542,60006.1
lines=256,reader,28,127,256,20000,7364,61918,71966,76570,1442388,60011.5
lines=256,reader,29,127,256,20000,7302,61916,71972,76606,1442484,60008.6
lines=256,reader,30,127,256,20000,7298,61904,71954,76578,1442456,60010.0
lines=256,reader,31,127,256,20000,7232,61910,71964,76574,1442518,60011.3
lines=256,reader,32,127,256,20000,8348,62194,72418,78372,8998974,69595.2
lines=256,reader,33,127,256,20000,8382,62158,72230,76836,8976790,60935.4
lines=256,reader,34,127,256,20000,8286,62140,72190,76738,1442512,60243.5
lines=256,reader,35,127,256,20000,8338,62152,72202,76758,1442682,60300.5
lines=256,reader,36,127,256,20000,8442,62152,72282,77254,14983952,63596.8
lines=256,reader,37,127,256,20000,8404,62144,72210,76820,1442392,60245.0
lines=256,reader,38,127,256,20000,8324,62150,72206,76812,1442482,60243.9
lines=256,reader,39,127,256,20000,8158,62160,72246,76996,2218774,60592.1
lines=256,reader,40,127,256,20000,8344,62148,72278,77102,12696200,62226.4
lines=256,reader,41,127,256,20000,7934,62160,72208,76812,1442632,60268.2
lines=256,reader,42,127,256,20000,8284,62144,72206,76812,1442564,60245.7
lines=256,reader,43,127,256,20000,8288,62144,72212,76764,1442454,60242.0
lines=256,reader,44,127,256,20000,8310,62144,72216,76798,1442622,60248.7
lines=256,reader,45,127,256,20000,8414,62154,72180,76784,1442754,60241.9
lines=256,reader,46,127,256,20000,8240,62144,72188,76752,1442674,60240.2
lines=256,reader,47,127,256,20000,8286,62146,72182,76806,1442656,60245.0
lines=256,reader,48,127,256,20000,8332,62160,72286,77324,16752582,62703.3
lines=256,reader,49,127,256,20000,8402,62152,72214,76786,1442474,60248.0
lines=256,reader,50,127,256,20000,8254,62156,72210,76740,1442360,60249.5
lines=256,reader,51,127,256,20000,8422,62156,72204,76804,1442322,60251.9
lines=256,reader,52,127,256,20000,8106,62134,72214,76814,1442450,60245.5
lines=256,reader,53,127,256,20000,8384,62154,72248,77206,8365228,62623.3
lines=256,reader,54,127,256,20000,8280,62156,72202,76828,6004422,60959.5
lines=256,reader,55,127,256,20000,8294,62152,72196,76806,1442522,60245.1
lines=256,reader,56,127,256,20000,8284,62148,72208,76802,1442426,60247.8
lines=256,reader,57,127,256,20000,8312,62150,72204,76752,1442402,60243.0
lines=256,reader,58,127,256,20000,8252,62146,72168,76794,1442546,60242.4
lines=256,reader,59,127,256,20000,8374,62144,72212,76782,1442620,60247.2
lines=256,reader,60,127,256,20000,8392,62150,72210,76758,1442398,60242.1
lines=256,reader,61,127,256,20000,8152,62144,72200,76782,1442588,60264.5
lines=256,reader,62,127,256,20000,8264,62152,72176,76824,1442446,60248.1
lines=256,reader,63,127,256,20000,8306,62160,72216,76782,1442558,60274.4
lines=256,reader,64,127,256,20000,5254,61628,71678,76222,1442370,59730.5
lines=256,reader,65,127,256,20000,7144,61910,71964,76610,1442392,60006.2
lines=256,reader,66,127,256,20000,7324,61912,71970,76560,1442578,60004.0
lines=256,reader,67,127,256,20000,7268,61904,71944,76552,1442314,60006.9
lines=256,reader,68,127,256,20000,7340,61902,71968,76558,1442400,60008.0
lines=256,reader,69,127,256,20000,7220,61892,71980,76548,1442344,60003.1
lines=256,reader,70,127,256,20000,7092,61902,71966,76546,1442544,60003.5
lines=256,reader,71,127,256,20000,7318,61910,71952,76614,1442572,60007.4
lines=256,reader,72,127,256,20000,7392,61904,71972,76538,1442488,59999.5
lines=256,reader,73,127,256,20000,7094,61894,71946,76530,1442436,59999.9
lines=256,reader,74,127,256,20000,7090,61898,71952,76560,1442624,60004.0
lines=256,reader,75,127,256,20000,7272,61892,71950,76484,1442596,60003.3
lines=256,reader,76,127,256,20000,7190,61902,71926,76546,1442526,60006.7
lines=256,reader,77,127,256,20000,7048,61894,71962,76510,1442360,60006.7
lines=256,reader,78,127,256,20000,7262,61902,71954,76578,1442504,60010.0
lines=256,reader,79,127,256,20000,7350,61896,71930,76550,1442524,60006.8
lines=256,reader,80,127,256,20000,7286,61914,71976,76582,1442574,60005.1
lines=256,reader,81,127,256,20000,7322,61902,71952,76560,1586758,60080.3
lines=256,reader,82,127,256,20000,7258,61912,71952,76546,1442454,60013.8
lines=256,reader,83,127,256,20000,7260,61916,71976,76508,1442424,60007.8
lines=256,reader,84,127,256,20000,7302,61908,71968,76506,1442566,60013.3
lines=256,reader,85,127,256,20000,7074,61920,71928,76580,1442362,60006.8
lines=256,reader,86,127,256,20000,7168,61894,71980,76572,1442412,60009.0
lines=256,reader,87,127,256,20000,7324,61908,71948,76564,1442426,60005.2
lines=256,reader,88,127,256,20000,6982,61914,71946,76530,1442484,60007.6
lines=256,reader,89,127,256,20000,7184,61914,71952,76556,1442392,60004.7
lines=256,reader,90,127,256,20000,7286,61900,71966,76508,1442622,60009.1
lines=256,reader,91,127,256,20000,7168,61902,71944,76556,1442550,60008.6
lines=256,reader,92,127,256,20000,7370,61916,71964,76564,1442398,60012.3
lines=256,reader,93,127,256,20000,7294,61912,71978,76568,1442478,60010.0
lines=256,reader,94,127,256,20000,7308,61900,71956,76566,1924696,60105.9
lines=256,reader,95,127,256,20000,7240,61916,71960,76580,1442528,60011.2
lines=256,reader,96,127,256,20000,8354,62184,72322,77608,23041038,65168.8
lines=256,reader,97,127,256,20000,8374,62166,72264,77006,7156972,66143.9
lines=256,reader,98,127,256,20000,8294,62144,72200,76744,1442502,60279.3
lines=256,reader,99,127,256,20000,8346,62148,72180,76720,1442688,60241.3
lines=256,reader,100,127,256,20000,8450,62156,72280,77178,24476008,63230.7
lines=256,reader,101,127,256,20000,8410,62144,72206,76806,1442400,60242.9
lines=256,reader,102,127,256,20000,8320,62152,72234,76910,7398628,62485.7
lines=256,reader,103,127,256,20000,8164,62158,72254,77164,6458300,61198.3
lines=256,reader,104,127,256,20000,8350,62136,72202,76700,1442606,60242.8
lines=256,reader,105,127,256,20000,7924,62158,72202,76780,1442626,60245.8
lines=256,reader,106,127,256,20000,8274,62142,72212,76794,1442570,60244.4
lines=256,reader,107,127,256,20000,8296,62146,72216,76770,1442460,60240.1
lines=256,reader,108,127,256,20000,8300,62148,72218,76804,1442614,60248.1
lines=256,reader,109,127,256,20000,8404,62158,72182,76768,1442744,60241.7
lines=256,reader,110,127,256,20000,8248,62140,72188,76726,1442684,60239.2
lines=256,reader,111,127,256,20000,8280,62146,72176,76778,1442646,60243.3
